"Name","alpha_error","decorr_coeff","distance_top_down","error_nb_updates","experiment_name","random_seed","symmetric_topdown","topdown","topdown_coeff","train_end_to_end","train_with_supervision","use_negative_samples","Created","Runtime","End Time","ID","Notes","State","Updated","Cosine Metrics/cross_class_mean_cosine","Cosine Metrics/ratio","Cosine Metrics/within_class_mean_cosine","Layerwise train losses/Final layer decorr loss","Layerwise train losses/Final layer pull loss","Layerwise train losses/Final layer push loss","Layerwise train losses/Layer 1 decorr loss","Layerwise train losses/Layer 1 pull loss","Layerwise train losses/Layer 1 push loss","Layerwise train losses/Layer 1 topdown loss","Layerwise train losses/Layer 2 decorr loss","Layerwise train losses/Layer 2 pull loss","Layerwise train losses/Layer 2 push loss","Layerwise train losses/Layer 2 topdown loss","Layerwise train losses/Layer 3 decorr loss","Layerwise train losses/Layer 3 pull loss","Layerwise train losses/Layer 3 push loss","Layerwise train losses/Layer 3 topdown loss","Layerwise train losses/Layer 4 decorr loss","Layerwise train losses/Layer 4 pull loss","Layerwise train losses/Layer 4 push loss","Layerwise train losses/Layer 4 topdown loss","Layerwise train losses/Layer 5 decorr loss","Layerwise train losses/Layer 5 pull loss","Layerwise train losses/Layer 5 push loss","Layerwise train losses/Layer 5 topdown loss","Layerwise train losses/Layer 6 decorr loss","Layerwise train losses/Layer 6 pull loss","Layerwise train losses/Layer 6 push loss","Layerwise train losses/Layer 6 topdown loss","Layerwise train losses/Layer 7 decorr loss","Layerwise train losses/Layer 7 pull loss","Layerwise train losses/Layer 7 push loss","Layerwise train losses/Layer 7 topdown loss","Layerwise validation losses/Final layer decorr loss","Layerwise validation losses/Final layer pull loss","Layerwise validation losses/Final layer push loss","Layerwise validation losses/Layer 1 decorr loss","Layerwise validation losses/Layer 1 pull loss","Layerwise validation losses/Layer 1 push loss","Layerwise validation losses/Layer 1 topdown loss","Layerwise validation losses/Layer 2 decorr loss","Layerwise validation losses/Layer 2 pull loss","Layerwise validation losses/Layer 2 push loss","Layerwise validation losses/Layer 2 topdown loss","Layerwise validation losses/Layer 3 decorr loss","Layerwise validation losses/Layer 3 pull loss","Layerwise validation losses/Layer 3 push loss","Layerwise validation losses/Layer 3 topdown loss","Layerwise validation losses/Layer 4 decorr loss","Layerwise validation losses/Layer 4 pull loss","Layerwise validation losses/Layer 4 push loss","Layerwise validation losses/Layer 4 topdown loss","Layerwise validation losses/Layer 5 decorr loss","Layerwise validation losses/Layer 5 pull loss","Layerwise validation losses/Layer 5 push loss","Layerwise validation losses/Layer 5 topdown loss","Layerwise validation losses/Layer 6 decorr loss","Layerwise validation losses/Layer 6 pull loss","Layerwise validation losses/Layer 6 push loss","Layerwise validation losses/Layer 6 topdown loss","Layerwise validation losses/Layer 7 decorr loss","Layerwise validation losses/Layer 7 pull loss","Layerwise validation losses/Layer 7 push loss","Layerwise validation losses/Layer 7 topdown loss","Loss/decorr_total_train_epoch","Loss/decorr_total_train_step","Loss/decorr_total_val","Loss/pull_total_train_epoch","Loss/pull_total_train_step","Loss/pull_total_val","Loss/push_total_train_epoch","Loss/push_total_train_step","Loss/push_total_val","Loss/topdown_total_train_epoch","Loss/topdown_total_train_step","Loss/topdown_total_val","Loss/train_loss_epoch","Loss/train_loss_step","Loss/val_loss","Manifold Metrics/global_radius","Manifold Metrics/mean_class_correlation","Manifold Metrics/mean_class_dim","Manifold Metrics/mean_class_radius","Performance/linear_readout_acc","Push Metrics/cosine_push","Push Metrics/kl_push","Push Metrics/swd_gaussian_push","Push Metrics/swd_hypercube_push","Push Metrics/swd_hypersphere_push","Push Metrics/uniformity_push","epoch","trainer/global_step","Tags"
"ext_detached_cbe/lpl_local_top-down_errCorr_a0.05_1T","0.05","10","1","1","ext_detached_cbe","69","false","true","1","false","false","false","2024-07-11T08:59:54.000Z","2031","2024-07-11T09:33:45.000Z","7y5epe0x","-","finished","2024-07-11T09:33:45.000Z","-0.0055276378989219666","15.13625717163086","0.08366774767637253","0.016467260196805","0.698921799659729","0.4684546887874603","0.02354629337787628","0.5016043782234192","1.0964475870132446","0","0.014895392581820488","0.6822160482406616","0.7508870959281921","0","0.015932146459817886","0.6848488450050354","0.5864428281784058","0","0.012834900058805944","0.7507830262184143","0.48053500056266785","0","0.013812605291604996","0.7232846617698669","0.46686801314353943","0","0.01438225619494915","0.7362273931503296","0.4555052518844605","0","","","","","0.01512595359236002","0.6856673955917358","0.4919222295284271","0.024505510926246643","0.5180392861366272","1.0771890878677368","0","0.015244754031300545","0.6922702193260193","0.7413843274116516","0","0.017193712294101715","0.7166219353675842","0.5447609424591064","0","0.01395285688340664","0.7867656350135803","0.4375038146972656","0","0.014592801220715046","0.750557541847229","0.4305897057056427","0","0.013349366374313831","0.7303036451339722","0.46715888381004333","0","","","","","1.118708610534668","1.2009317874908447","1.139649510383606","4.777885913848877","5.153815269470215","4.88022518157959","4.305140495300293","3.923372268676758","4.19050931930542","0","0","0","10.201736450195312","10.278119087219238","10.210384368896484","8.979592323303223","0.9571484923362732","16.19807243347168","0.9582872986793518","0.4655","0.8066444993019104","1.193976879119873","1.6576188802719116","1.3314989805221558","0.002670438727363944","-0.4020824730396271","63","4999",""
"ext_psw/lpl_local_top-down_sym_dist3_tdcross","0.1","10","3","1","ext_psw","3407","true","true","1","false","false","false","2024-07-10T15:47:08.000Z","1476","2024-07-10T16:11:44.000Z","r3nz3cty","-","finished","2024-07-10T16:11:44.000Z","-0.003409699071198702","23.63213157653809","0.08057845383882523","0.012809022329747677","0.787171483039856","1.0705622434616089","0.013704368844628334","0.39059513807296753","1.365290284156799","0.30966177582740784","0.009863607585430144","0.4589076638221741","1.2289780378341677","0.3222046196460724","0.008996168151497841","0.474421888589859","1.179792404174805","0.3253938853740692","0.00750530045479536","0.4791336953639984","1.1413395404815674","0.3393038809299469","0.007618838455528021","0.4590041935443878","1.1370769739151","0.35119637846946716","0.012442807666957378","0.750519871711731","0.6910505294799805","0","0.014651844277977943","0.7129197120666504","0.7238917350769043","0","0.0076941512525081635","0.6393012404441833","1.266066551208496","0.014205710031092169","0.3936547636985779","1.3425123691558838","0.31441500782966614","0.010915225371718408","0.48052313923835754","1.1685246229171753","0.3428380489349365","0.010814276523888113","0.5320471525192261","1.0669443607330322","0.3688109517097473","0.009123318828642368","0.5383960008621216","1.0162827968597412","0.38197022676467896","0.007891361601650715","0.4835299849510193","1.0923861265182495","0.3619070053100586","0.00609296839684248","0.59297776222229","0.931882917881012","0","0.005919117014855146","0.5279626250267029","1.0181288719177246","0","0.8759195804595947","0.8441765308380127","0.7265613675117493","4.512673854827881","4.463140964508057","4.1883931159973145","8.537981986999512","8.474384307861328","8.902729034423828","1.647760272026062","1.7147424221038818","1.7699412107467651","15.574334144592283","15.49644374847412","15.587621688842772","16.76117706298828","0.9390265941619872","16.337247848510742","0.9608004689216614","0.4011","0.5642669796943665","1.0959444046020508","1.6810022592544556","1.6588302850723269","0.001963786082342267","-0.9460217952728271","63","4999",""
"ext_psw/lpl_local_top-down_asym_dist3_tdcross","0.1","10","3","1","ext_psw","3407","false","true","1","false","false","false","2024-07-10T15:22:46.000Z","1450","2024-07-10T15:46:56.000Z","2w2kvehv","-","finished","2024-07-10T15:46:56.000Z","-0.0033806925639510155","23.679119110107425","0.08005182445049286","0.011951327323913574","0.7632776498794556","1.2516075372695925","0.01383111160248518","0.3918282985687256","1.3621952533721924","0.30958041548728943","0.009881657548248768","0.45755302906036377","1.2324138879776","0.32439741492271423","0.00915470626205206","0.4761276245117187","1.1780141592025757","0.3255052864551544","0.007530746981501579","0.4846646785736084","1.1259275674819946","0.34253591299057007","0.007649797480553389","0.4641430079936981","1.1132898330688477","0.35689830780029297","0.012022399343550203","0.7495700120925903","0.669019877910614","0","0.013872438110411167","0.7216656804084778","0.6699423789978027","0","0.008125778287649155","0.6703550815582275","1.3739639520645142","0.0142766572535038","0.3941086530685425","1.341541767120361","0.3187057673931122","0.010812660679221152","0.4777756929397583","1.1763999462127686","0.3452012836933136","0.01057235524058342","0.5214199423789978","1.089893102645874","0.35897761583328247","0.00875640194863081","0.5372267365455627","1.025022029876709","0.37922465801239014","0.008023567497730255","0.49142125248909","1.0627171993255615","0.37014541029930115","0.007060034200549126","0.6332343220710754","0.8543578386306763","0","0.0072874329052865505","0.5758900046348572","0.8970971703529358","0","0.8589417934417725","0.8778459429740906","0.7491489052772522","4.508829593658447","4.579059600830078","4.301431655883789","8.602411270141602","8.46292495727539","8.820992469787598","1.6589174270629885","1.7871822118759155","1.7722547054290771","15.629101753234863","15.707012176513672","15.643826484680176","16.9243221282959","0.9596980810165404","17.171812057495117","0.9620417356491088","0.3957","0.6404910087585449","1.4633780717849731","2.2692365646362305","2.2517387866973877","0.002172625390812754","-0.7643773555755615","63","4999",""
"ext_psw/lpl_local_top-down_sym_dist3_td-inbranch","0.1","10","3","1","ext_psw","3407","true","true","1","false","false","false","2024-07-10T14:57:52.000Z","1479","2024-07-10T15:22:31.000Z","q51cjhdg","-","finished","2024-07-10T15:22:31.000Z","-0.002720503369346261","35.796356201171875","0.09738410264253616","0.014439384452998638","0.8212825059890747","0.9711340069770812","0.014511601068079472","0.4054592251777649","1.3314480781555176","0.25015994906425476","0.01058286428451538","0.4738454520702362","1.1970397233963013","0.24932841956615448","0.009439116343855858","0.49450817704200745","1.153478741645813","0.2280236184597015","0.008252841420471668","0.5248258113861084","1.080051302909851","0.24374893307685852","0.008049389347434044","0.5105246901512146","1.1155368089675903","0.2890596091747284","0.015353123657405376","0.8051003217697144","0.6800808310508728","0","0.017699455842375755","0.7830055952072144","0.6244692206382751","0","0.00964263454079628","0.6580893397331238","1.1121896505355835","0.015071925707161428","0.40881484746932983","1.3073338270187378","0.248907133936882","0.012560156174004078","0.5098898410797119","1.110037088394165","0.27782195806503296","0.0132497176527977","0.5861291289329529","0.9729251861572266","0.3092806339263916","0.00995152536779642","0.6043143272399902","0.9204294681549072","0.30775943398475647","0.006566771771758795","0.5115794539451599","1.0853290557861328","0.29862868785858154","0.004433399997651577","0.5284696221351624","1.0706727504730225","0","0.006414307281374931","0.5259832739830017","1.0103278160095217","0","0.9832777976989746","1.1113460063934326","0.778904378414154","4.818551540374756","5.47820520401001","4.333270072937012","8.153238296508789","7.090427875518799","8.589245796203613","1.260320782661438","1.5236501693725586","1.4423978328704834","15.215389251708984","15.20362949371338","15.143816947937012","16.23512077331543","0.9725821614265442","14.550679206848145","0.9530092477798462","0.3908","0.7767042517662048","2.2532949447631836","4.089892387390137","4.0495805740356445","0.002578779822215438","-0.45336371660232544","63","4999",""
"ext_psw/lpl_local_top-down_asym_dist3_td-inbranch","0.1","10","3","1","ext_psw","3407","false","true","1","false","false","false","2024-07-10T14:33:26.000Z","1454","2024-07-10T14:57:40.000Z","3mxuymak","-","finished","2024-07-10T14:57:40.000Z","-0.005017376039177179","17.29203224182129","0.08676063269376755","0.013957901857793331","0.8013559579849243","1.0675452947616575","0.014583415351808071","0.4031071066856384","1.3338291645050049","0.24906598031520844","0.01088016014546156","0.4750155508518219","1.1957741975784302","0.2506793737411499","0.010079273954033852","0.5069489479064941","1.1174782514572144","0.2222587764263153","0.008814917877316475","0.5444486141204834","1.0223054885864258","0.23930874466896057","0.00836190301924944","0.5265244245529175","1.0249415636062622","0.27855727076530457","0.013384394347667694","0.7918151617050171","0.6264292001724243","0","0.015152384527027609","0.7602028250694275","0.6150145530700684","0","0.008904731832444668","0.6545616984367371","1.246039867401123","0.015048994682729244","0.4051534235477447","1.3128060102462769","0.25302115082740784","0.012179807759821417","0.4969307482242584","1.1326249837875366","0.2694728672504425","0.013314017094671726","0.5717597007751465","0.988243281841278","0.2740907371044159","0.011056162416934969","0.6077763438224792","0.8994928002357483","0.2835530638694763","0.008247925899922848","0.5419536828994751","0.9907503128051758","0.2922312617301941","0.007558492477983236","0.6599835753440857","0.816145122051239","0","0.00910632126033306","0.6361321210861206","0.7933230400085449","0","0.952143371105194","0.9852715730667114","0.8541645407676697","4.809417724609375","4.911827564239502","4.574251174926758","8.003316879272461","7.871878147125244","8.179425239562988","1.2398701906204224","1.4031572341918943","1.3723690509796145","15.004753112792969","15.172134399414062","14.980209350585938","17.017004013061523","0.9753406047821044","15.756972312927246","0.9573884606361388","0.3958","0.7733191847801208","2.3745341300964355","4.230648517608643","4.2183990478515625","0.0025634265039116144","-0.4672598838806152","63","4999",""
"ext_psw/lpl_local_top-down_sym_dist2_tdcross","0.1","10","2","1","ext_psw","3407","true","true","1","false","false","false","2024-07-10T14:08:30.000Z","1483","2024-07-10T14:33:13.000Z","bkmvyfhd","-","finished","2024-07-10T14:33:13.000Z","-0.008414318785071373","9.830802917480469","0.08271951228380203","0.011893141083419325","0.814875066280365","1.0660570859909058","0.012458248063921928","0.377038836479187","1.406283617019653","0.2993672788143158","0.008965912275016308","0.447836697101593","1.287839651107788","0.32039159536361694","0.008313841186463833","0.47978898882865906","1.215740442276001","0.33562248945236206","0.007595578674226999","0.5174586176872253","1.1235954761505127","0.37067341804504395","0.00837690383195877","0.4980657398700714","1.1126023530960083","0.3654103875160218","0.007433895952999592","0.5105957984924316","1.1170079708099363","0.36931905150413513","0.012740145437419416","0.7346683144569397","0.728473424911499","0","0.010881656780838966","0.7287801504135132","1.153514385223389","0.013466275297105312","0.3949643671512604","1.3711642026901243","0.3120861351490021","0.00791736226528883","0.4229279756546021","1.3262650966644287","0.3035179674625397","0.007038421463221312","0.4505656659603119","1.2666319608688354","0.3173849880695343","0.004903519060462713","0.441485196352005","1.2766562700271606","0.31389737129211426","0.005613382905721664","0.4347081482410431","1.2501816749572754","0.319614440202713","0.004525681957602501","0.4296711385250091","1.2911067008972168","0.30921539664268494","0.006553465500473976","0.5609129071235657","0.997466504573822","0","0.7777766585350037","0.7045314311981201","0.608997642993927","4.3803277015686035","4.099892616271973","3.864015579223633","9.057600021362305","9.580906867980955","9.93298625946045","2.060784339904785","1.961036801338196","1.8757164478302","16.276491165161133","16.34636878967285","16.281715393066406","17.022533416748047","0.8262098431587219","15.294970512390137","0.955509603023529","0.3597","0.29947489500045776","0.6072956323623657","0.699903666973114","0.6786034107208252","0.0012633998412638905","-1.7079896926879885","63","4999",""
"ext_psw/lpl_local_top-down_asym_dist2_tdcross","0.1","10","2","1","ext_psw","3407","false","true","1","false","false","false","2024-07-10T13:43:52.000Z","1463","2024-07-10T14:08:15.000Z","1lrdli8i","-","finished","2024-07-10T14:08:15.000Z","-0.008104349486529827","9.743169784545898","0.0789620503783226","0.01177940797060728","0.8032207489013672","1.0718284845352173","0.01248981524258852","0.3771257698535919","1.4060733318328855","0.3009014427661896","0.008902369067072868","0.4488576054573059","1.2800476551055908","0.3210693895816803","0.008267367258667946","0.4784633815288544","1.2163277864456177","0.33568426966667175","0.007483428809791803","0.5068911910057068","1.1452347040176392","0.3636753261089325","0.00809108279645443","0.490327924489975","1.133131742477417","0.3595115542411804","0.007068372331559658","0.5113469958305359","1.1360353231430054","0.3668462634086609","0.011772737838327885","0.7380879521369934","0.7408119440078735","0","0.009890515357255936","0.725925087928772","1.1487499475479126","0.013481022790074348","0.3952488601207733","1.3707568645477295","0.301983118057251","0.008209372870624065","0.4310366213321686","1.305707931518555","0.3031942844390869","0.007020333781838417","0.4486342668533325","1.26695454120636","0.31251275539398193","0.004922586027532816","0.43431201577186584","1.2957258224487305","0.30721738934516907","0.0057527837343513966","0.4257185161113739","1.2728267908096311","0.3103981614112854","0.004343817010521889","0.4220808446407318","1.3342307806015017","0.29641178250312805","0.006338583771139383","0.5578860640525818","1.0149917602539062","0","0.7585458159446716","0.6954535841941833","0.5995901226997375","4.354321479797363","4.103079319000244","3.840841770172119","9.129491806030272","9.529814720153809","10.009943962097168","2.047688245773315","2.0324554443359375","1.8317171335220337","16.29004669189453","16.360803604125977","16.282094955444336","17.072280883789062","0.8362231254577637","15.424964904785156","0.958158016204834","0.3612","0.34029054641723633","0.6534139513969421","0.8104079961776733","0.7919870615005493","0.001377566484734416","-1.577387452125549","63","4999",""
"ext_psw/lpl_local_top-down_sym_dist2_td-inbranch","0.1","10","2","1","ext_psw","3407","true","true","1","false","false","false","2024-07-10T13:19:03.000Z","1476","2024-07-10T13:43:39.000Z","ln2au29p","-","finished","2024-07-10T13:43:39.000Z","-0.006932420656085014","11.097419738769531","0.07693198323249817","0.012044956907629968","0.8019195795059204","1.077469825744629","0.013273600488901138","0.39332157373428345","1.3707386255264282","0.233353927731514","0.00920560397207737","0.4661152958869934","1.25000262260437","0.2711358666419983","0.009459408931434156","0.5110053420066833","1.1662442684173584","0.29057440161705017","0.008390309289097786","0.5294643640518188","1.0984522104263306","0.3155854642391205","0.008681918494403362","0.5388785004615784","1.05013108253479","0.26547613739967346","0.00888581108301878","0.5723062753677368","1.0106064081192017","0.2893064618110657","0.015660539269447327","0.8049896359443665","0.656130850315094","0","0.013087783940136433","0.7994083166122437","1.0454039573669434","0.014372349716722964","0.4114246070384979","1.3353149890899658","0.24662543833255768","0.008497338742017746","0.4468297362327576","1.2730045318603516","0.2629093527793884","0.007573251146823168","0.4779177606105805","1.221009612083435","0.274549275636673","0.006259023677557707","0.47657158970832825","1.2000433206558228","0.28617772459983826","0.0062918588519096375","0.4667554199695587","1.190335392951965","0.2399326115846634","0.0053714364767074585","0.4627625346183777","1.2229485511779783","0.22668574750423431","0.007832424715161324","0.6041913628578186","0.924466907978058","0","0.8560214638710022","0.71303790807724","0.6928547620773315","4.618000030517578","4.197442531585693","4.145861625671387","8.67977523803711","9.36480712890625","9.41252613067627","1.665432333946228","1.5993306636810305","1.5368800163269043","15.81923007965088","15.874618530273438","15.788122177124023","18.25515365600586","0.9342710375785828","13.692779541015623","0.959837019443512","0.3714","0.5757843255996704","1.2533926963806152","2.0304458141326904","2.0543596744537354","0.0020026646088808775","-0.9291704893112184","63","4999",""
"ext_psw/lpl_local_top-down_asym_dist2_td-inbranch","0.1","10","2","1","ext_psw","3407","false","true","1","false","false","false","2024-07-10T12:55:15.000Z","1415","2024-07-10T13:18:50.000Z","2ewwz59f","-","finished","2024-07-10T13:18:50.000Z","-0.007399046327918768","11.989968299865724","0.08871433138847351","0.012420391663908958","0.7488634586334229","1.6853200197219849","0.01322457566857338","0.39218592643737793","1.3719151020050049","0.23618675768375397","0.009081670083105564","0.4684615433216095","1.2454097270965576","0.2731543779373169","0.00923178344964981","0.5206074714660645","1.1574716567993164","0.2949456572532654","0.00810178741812706","0.5269186496734619","1.1157230138778689","0.31039896607398987","0.008652585558593273","0.539440393447876","1.0688453912734983","0.26611077785491943","0.009079521521925926","0.5752801299095154","1.0282057523727417","0.2953554093837738","0.01587637886404991","0.8031444549560547","0.6478064656257629","0","0.013348196633160114","0.6789345741271973","1.7537952661514282","0.014265581034123898","0.4102244973182678","1.3372070789337158","0.24108022451400757","0.008581521920859814","0.4516545534133911","1.2641444206237793","0.26024129986763","0.007889889180660248","0.48792314529418945","1.1998894214630127","0.27575671672821045","0.006365293636918068","0.4773965775966644","1.20595121383667","0.283488929271698","0.006493174005299807","0.4588887095451355","1.2212088108062744","0.23182746767997744","0.0054945875890553","0.44827356934547424","1.2777398824691772","0.21682743728160855","0.009626160375773908","0.6160573959350586","0.897599995136261","0","0.8566869497299194","0.7979199886322021","0.7206440567970276","4.574901580810547","4.26473331451416","4.029353141784668","9.320696830749512","9.740896224975586","10.157536506652832","1.676151990890503","1.7000478506088257","1.5092220306396484","16.428438186645508","16.503597259521484","16.41675567626953","16.631587982177734","0.9575826525688172","11.514286041259766","0.9542060494422911","0.3653","0.6945372819900513","1.906254291534424","2.732435703277588","2.695145845413208","0.0023317253217101097","-0.642937183380127","63","4999",""
"ext_psw/lpl_local_top-down_sym_dist1_tdcross","0.1","10","1","1","ext_psw","3407","true","true","1","false","false","false","2024-07-10T12:30:31.000Z","1471","2024-07-10T12:55:02.000Z","5318r0k1","-","finished","2024-07-10T12:55:02.000Z","-0.00006346362351905555","1161.5059814453125","0.07371337711811066","0.012834515422582626","0.8355770707130432","0.6914056539535522","0.013396617025136948","0.3804922997951507","1.3752453327178955","0.3190418481826782","0.01046478282660246","0.45076727867126465","1.229343056678772","0.33425894379615784","0.009027897380292416","0.4737917482852936","1.1887900829315186","0.346472829580307","0.006888686213642359","0.4902806878089905","1.1635100841522217","0.35579901933670044","0.007338626775890589","0.4644235074520111","1.1631250381469729","0.35815200209617615","0.007231053430587053","0.4985505938529968","1.1290409564971924","0.37422633171081543","0.00937120895832777","0.5005797147750854","1.0972434282302856","0.3845153748989105","0.009296453557908537","0.7021995782852173","0.865616500377655","0.013347314670681952","0.3906685709953308","1.3816843032836914","0.3185243308544159","0.010026305913925173","0.4557724595069885","1.2406240701675415","0.3307705521583557","0.008838123641908169","0.4686643183231354","1.209872841835022","0.3366987109184265","0.007481604814529419","0.4889147877693176","1.1609355211257937","0.35535797476768494","0.007807140238583088","0.4608292877674103","1.1615697145462036","0.3558712899684906","0.005724288523197174","0.4561078548431397","1.206729769706726","0.3389734923839569","0.005034678615629673","0.40337517857551575","1.3128262758255005","0.30009156465530396","0.7655338644981384","0.9317720532417296","0.6755591034889221","4.094463348388672","4.585155963897705","3.826531648635864","9.03770351409912","8.079793930053711","9.539859771728516","2.472465991973877","2.8028457164764404","2.3362879753112793","16.370166778564453","16.399566650390625","16.378238677978516","16.209232330322266","0.310506671667099","12.624918937683104","0.968365490436554","0.3581","0.0934983491897583","0.19371721148490903","0.2472885251045227","0.2194337099790573","0.0005905042053200305","-2.6464297771453857","63","4999",""
"ext_psw/lpl_local_top-down_asym_dist1_tdcross","0.1","10","1","1","ext_psw","3407","false","true","1","false","false","false","2024-07-10T12:05:51.000Z","1465","2024-07-10T12:30:16.000Z","499yxxw9","-","finished","2024-07-10T12:30:16.000Z","0.0013878142926841974","52.57084655761719","0.0729585736989975","0.013287792913615704","0.8338475227355957","0.7006903886795044","0.013341072015464306","0.3793378174304962","1.3780254125595093","0.3214784264564514","0.010396617464721205","0.4502083361148834","1.233002543449402","0.3333289623260498","0.00910788495093584","0.4742644727230072","1.189246416091919","0.3471258580684662","0.0068082381039857864","0.4898677170276642","1.167738676071167","0.35381802916526794","0.007437581662088633","0.46629399061203","1.1604753732681274","0.35747644305229187","0.007361903786659241","0.5032486915588379","1.1250537633895874","0.3727861940860748","0.009040705859661102","0.4927136301994324","1.1259315013885498","0.3767950236797333","0.010395148769021034","0.7547420263290405","0.7831600308418274","0.013348294422030447","0.390024334192276","1.3833057880401611","0.3233949542045593","0.009706794284284117","0.4515804648399353","1.2548723220825195","0.331779807806015","0.008544176816940308","0.4591929614543915","1.2357430458068848","0.3327438235282898","0.00734924478456378","0.4661218822002411","1.2175265550613403","0.33952799439430237","0.007828102447092533","0.449049174785614","1.1937415599822998","0.3455753028392792","0.006409705150872469","0.4652786552906037","1.1841644048690796","0.3433728516101837","0.0062443651258945465","0.4285818338394165","1.244773030281067","0.3225087523460388","0.7678178548812866","0.974869430065155","0.6982582807540894","4.089782238006592","4.552141189575195","3.8645715713500977","9.080163955688477","8.222864151000977","9.497288703918455","2.4628093242645264","2.7918360233306885","2.338903427124023","16.40057373046875","16.541711807250977","16.39902114868164","16.565349578857422","0.262825071811676","13.079505920410156","0.970170557498932","0.3528","0.08709325641393661","0.16443374752998352","0.23548129200935364","0.2253347635269165","0.0005532614304684103","-2.696892261505127","63","4999",""
"ext_psw/lpl_local_top-down_sym_dist1_td-inbranch","0.1","10","1","1","ext_psw","3407","true","true","1","false","false","false","2024-07-10T11:41:16.000Z","1461","2024-07-10T12:05:37.000Z","c0dwd8g6","-","finished","2024-07-10T12:05:37.000Z","0.005153905134648085","15.265491485595703","0.07867689430713654","0.014775832183659077","0.8681026101112366","0.6378782987594604","0.01374160498380661","0.3886553645133972","1.356480836868286","0.28389838337898254","0.011176113039255142","0.4745250344276428","1.1899425983428955","0.28132128715515137","0.009623276069760324","0.5021095275878906","1.1522223949432373","0.32237735390663147","0.008129973895847797","0.5067323446273804","1.1273590326309204","0.2970268130302429","0.007725964300334454","0.4885980784893036","1.1326427459716797","0.31956279277801514","0.008113381452858448","0.5104926824569702","1.110339879989624","0.31158581376075745","0.010257933288812636","0.5282415151596069","1.067710518836975","0.30726292729377747","0.008167775347828865","0.6807016134262085","0.8828893303871155","0.013690623454749584","0.3987777829170227","1.3627067804336548","0.2830098271369934","0.010611222125589848","0.47436025738716125","1.2111011743545532","0.2748185098171234","0.00910205952823162","0.4891691505908966","1.1801540851593018","0.3057968318462372","0.00903829000890255","0.5253291726112366","1.0810645818710327","0.306033730506897","0.007970031350851059","0.4973306655883789","1.0963833332061768","0.32667338848114014","0.005641985218971968","0.46595484018325806","1.1936047077178955","0.2870388329029083","0.004526305012404919","0.4054366648197174","1.3353105783462524","0.2263716012239456","0.8354408144950867","1.1837092638015747","0.6874829530715942","4.267456531524658","5.168138027191162","3.9370601177215576","8.774576187133789","7.376527786254883","9.343214988708496","2.123035430908203","2.506882905960083","2.0097427368164062","16.00050926208496","16.235258102416992","15.977498054504396","15.25211238861084","0.447790652513504","11.601198196411133","0.9712702035903932","0.3504","0.12233969569206238","0.21243388950824735","0.2844298183917999","0.23200863599777224","0.0007074695895425975","-2.463979005813598","63","4999",""
"ext_psw/lpl_local_top-down_asym_dist1_td-inbranch","0.1","10","1","1","ext_psw","3407","false","true","1","false","false","false","2024-07-10T11:17:00.000Z","1441","2024-07-10T11:41:01.000Z","ysuhdyva","-","finished","2024-07-10T11:41:01.000Z","0.006311001721769571","11.32160758972168","0.07145068794488907","0.014526366256177424","0.867323100566864","0.6850062012672424","0.013714989647269247","0.3877074122428894","1.3586454391479492","0.28579822182655334","0.011147784069180489","0.47264015674591064","1.1950129270553589","0.2821061611175537","0.009730139747262","0.5028417110443115","1.1524864435195925","0.3208673894405365","0.008207486011087894","0.5129280090332031","1.1255720853805542","0.2980555593967438","0.0076211257837712765","0.48876795172691345","1.1439884901046753","0.3178633749485016","0.007953614927828312","0.5110783576965332","1.121883749961853","0.31533148884773254","0.009645775891840458","0.5204430818557739","1.1045368909835815","0.29609546065330505","0.010591673664748669","0.7437722086906433","0.8342944383621216","0.01370719913393259","0.39824873208999634","1.36410653591156","0.2861298620700836","0.010326447896659374","0.4688963890075683","1.2263678312301636","0.2777040898799896","0.00886125024408102","0.476332426071167","1.210277438163757","0.3010188341140747","0.00881333276629448","0.5097522735595703","1.1090819835662842","0.295364648103714","0.007829887792468071","0.489086776971817","1.115935206413269","0.3208150863647461","0.005292969755828381","0.4543583989143371","1.222685933113098","0.28057563304901123","0.004875366110354662","0.4188901782035827","1.3089656829833984","0.22992876172065735","0.825472891330719","1.1021636724472046","0.7029812335968018","4.263730049133301","4.962545871734619","3.959336996078491","8.88713264465332","7.808605194091797","9.391716003417969","2.116117477416992","2.401179313659668","1.9915367364883425","16.092453002929688","16.274494171142578","16.045570373535156","15.796780586242676","0.3577548563480377","11.309447288513184","0.9752981066703796","0.3424","0.09932829439640044","0.20435260236263275","0.25203579664230347","0.21805673837661743","0.0006043559405952692","-2.5953192710876465","63","4999",""
